2.04	1.1875	0.75	-0.899999488480797	2.748893571891069	1.97138	0.16842	E170M22
2.04	1.5875	0.95	0.900000249252653	4.843288674284264	0.145312	0.0544096	E170M120
2.04	1.2625	0.45	0.100000512686068	6.152285613280012	7.22587	2.03345	E170M37
2.04	1.4125	0.45	-0.5	1.9634954084936207	2.2516	0.199137	E170M73
1.64	1.24	0.75	0.5	0.2617993877991494	8.77	2.48119593946145	E9M138
2.04	1.6625	0.65	-0.899999488480797	1.1780972450961724	0.481497	0.158474	E170M135
2.44	1.5	0.65	0.9	1.8325957145940461	1.58	0.53056054319936	E9M184
5.75	1.19	4.2	-0.3	1.8325957145940461	0.1805	0.0595927847981616	E37M35
2.04	1.5625	0.85	-0.100000512686068	2.2252947962927703	1.37095	0.199066	E170M113
2.04	1.2375	0.85	-0.100000512686068	3.0106929596902186	5.47583	0.38109	E170M35
2.04	1.4625	0.75	-0.69999995013338	1.7016960206944713	1.08292	0.27251	E170M88
2.04	1.4625	0.55	0.100000512686068	5.8904862254808625	1.62268	0.126046	E170M86
2.04	1.3375	0.85	-0.899999488480797	4.319689898685966	0.395637	0.0997186	E170M59
2.04	1.7125	0.95	0.900000249252653	5.8904862254808625	0.0	0.0	E170M150
2.04	1.2625	0.65	0.299999947991964	2.748893571891069	5.99063	0.591636	E170M39
2.04	1.3125	0.45	-0.69999995013338	0.6544984694978736	2.36565	0.125597	E170M49
2.04	1.7125	0.85	-0.300006607736738	2.4870941840919194	0.513864	0.159694	E170M149
2.04	1.3125	0.55	-0.69999995013338	6.152285613280012	1.20026	0.0915907	E170M50
2.04	1.2875	0.75	-0.100000512686068	0.1308996938995747	2.95334	0.537192	E170M46
5.75	1.15	4.2	-0.7	0.2617993877991494	0.0	0.0083	E37M33
1.64	1.12	0.525	0.1	5.497787143782138	2.09	0.761212848026096	E9M80
2.04	1.4125	0.75	-0.899999488480797	5.8904862254808625	0.080378	0.0245576	E170M76
2.44	1.36	1.45	0.5	6.021385919380437	1.38	0.605317404342548	E9M44
2.04	1.6125	0.95	-0.300006607736738	5.6286868376817125	0.649914	0.184003	E170M126
2.04	1.2125	0.65	-0.899999488480797	1.7016960206944713	3.83041	0.21951	E170M27
2.44	1.62	0.75	-0.7	4.974188368183839	0.903	0.609214321893371	E9M220
1.64	1.1	0.525	0.5	2.8797932657906435	3.25	1.30456491214504	E9M79
2.04	1.3625	0.85	0.5	0.6544984694978736	1.14303	0.140916	E170M65
2.44	1.14	1.8	-0.5	0.7853981633974483	4.12	4.56639026912944	E9M62
2.04	1.2375	0.65	-0.100000512686068	3.5342917352885173	8.28039	0.392327	E170M33
1.64	1.42	0.4	-0.9	2.8797932657906435	1.21	0.524109187097498	E9M17
5.75	1.23	4.2	0.5	0.2617993877991494	0.1579	0.0497474622468322	E37M37
2.04	1.1625	0.45	0.900000249252653	3.0106929596902186	4.86317	0.297256	E170M13
1.64	1.32	0.75	-0.7	2.8797932657906435	1.46	0.861579619071853	E9M142
5.75	1.19	3.0	0.7	1.3089969389957472	0.4829	0.0795543210642892	E37M5
2.04	1.5875	0.85	-0.300006607736738	6.152285613280012	0.749527	0.333342	E170M119
2.04	1.5875	0.75	0.69999995013338	0.39269908169872414	2.11633	1.90534	E170M118
2.04	1.1625	0.85	-0.300006607736738	5.6286868376817125	3.14991	0.403546	E170M17
5.75	1.31	4.2	0.7	5.497787143782138	0.0705	0.0237261459154242	E37M41
2.04	1.1875	0.85	-0.5	5.8904862254808625	5.27066	0.667262	E170M23
